article_id,comment_counter,comment_id,comment_text,comment_author,timestamp,datetime,year,parentID,is_top_level,TotalVotes,posVotes,negVotes,vote,engagement_bin,threadID,replies,descendantsCount,sender_isSelf,predicted_toxicity_score,predicted_toxicity_level,prediction_confidence
12695248,source1_12695248_26_0,f6a49eb07f804839886848410f9a5ecf,"Baird hasn't a clue, he does as he's told.",Barry M5,1371758349000.0,2013-06-20 19:59:09.000,2013,cc9252419bc745aa9be518d0b44239be,False,0.0,,,none,low,cc9252419bc745aa9be518d0b44239be,,,False,0.077668175,1.0,1.0
13547041,source1_13547041_55_6,387fbd310dc3446892d1c683b4438c1f,Studly is in fact a serial killer. When he talks about ten cops being stabbed to death he knows of what he speaks (and where the corpses are buried).,Teleology,1375392060000.0,2013-08-01 21:21:00.000,2013,1a6de94b540e411bb7f9680f3efd7a4a,False,0.0,,,none,low,1a6de94b540e411bb7f9680f3efd7a4a,,,False,0.3969567,2.0,1.0
9980674,source1_9980674_8_0,b3d20c208f9f462aa8cc8f5cb765d0d3,He won't... he will sell out the taxpayer for votes as per politicians M.O,Tiredofbeingovertaxed,1363788195000.0,2013-03-20 14:03:15.000,2013,f6828c1ea7e946ec84b6e8419c0ad7d2,False,0.0,,,none,low,f6828c1ea7e946ec84b6e8419c0ad7d2,,,False,0.059727192,1.0,1.0
14310961,source1_14310961_10_0,80eec617fc434b048b62309de8e33046,"Northern Ireland might have used a multitude of religions, which would have removed '..fear and other factors the promote fanaticicsm....and a new tolerancewill open up for a desirable diversity' ...' as quoted from E.S.Reinert",nu-view,1379187845644.0,2013-09-14 19:44:05.644,2013,0509ce278f8b4293baf54be8cad5def9,False,0.0,,,none,low,0509ce278f8b4293baf54be8cad5def9,,,False,0.067380086,1.0,1.0
7536781,source1_7536781_178_2,d93cd7d423144bd6921bbcced1b23dc1,"Kayaks_rule. Ms. Wente is paid to write opinion pieces. She is not a reporter where 'facts' are required to tell the story. What you read is her opinion, nothing else.",Peter M. Cox,1358629851000.0,2013-01-19 21:10:51.000,2013,eea00df5dd744f5da811cc5a4e99d53b,False,0.0,,,none,low,eea00df5dd744f5da811cc5a4e99d53b,,,False,0.015079274,1.0,1.0
12936621,source1_12936621_22_0,03c752deb96e4c7595de06af360b8d4b,If Canadians are neurotic than Americans are full bi polar.,NWN,1372871865000.0,2013-07-03 17:17:45.000,2013,bfca5214244348b78d48d13371113c81,False,0.0,,,none,low,bfca5214244348b78d48d13371113c81,,,False,0.5140397,3.0,1.0
12573337,source1_12573337_3_2,9f2495b8eeb94fff877b040bdf448e88,You have a point about China and its engineers.,Southwestern Manitoba,1371405752000.0,2013-06-16 18:02:32.000,2013,06566c341b75417d8e17da3181253bde,False,0.0,,,none,low,06566c341b75417d8e17da3181253bde,,,False,0.015519086,1.0,1.0
13905100,source1_13905100_53_3,7e41c3c12c31487580b336e048108a56,Fraud: the U.S. Federal Government has much bigger issues to deal with than some teenager smoking a doobie out behind the gym. Their functional approach is to ignore the issue of possession and leave it to the states.,Grampa Canuck,1377136539000.0,2013-08-22 01:55:39.000,2013,059ca1ed457c4d0ab621446e963525af,False,0.0,,,none,low,059ca1ed457c4d0ab621446e963525af,,,False,0.19694418,1.0,1.0
13295851,source1_13295851_15_1,aca900f1ca734fa9bfc357ba0521a52e,"Willing to take the risk?! Um, hell yeah?",Sparkposter,1374288920000.0,2013-07-20 02:55:20.000,2013,8ed13458aa3c448ca42fdafab7f73dea,False,0.0,,,none,low,8ed13458aa3c448ca42fdafab7f73dea,,,False,0.39231625,2.0,1.0
11584722,source1_11584722_79_1,1de51cce61814b188701e26d6b819e07,"Alberta corporate conservatism has the same affect although they don't bother with asking anyone, least of all, the CRTC.",R. Hebner,1367107599000.0,2013-04-28 00:06:39.000,2013,436bbf80ce8e42c3a8ce44b2ff4fb19b,False,0.0,,,none,low,436bbf80ce8e42c3a8ce44b2ff4fb19b,,,False,0.021549871,1.0,1.0
12044933,source1_12044933_85_1,a00ee41f8dd34ac18ad9f7baeadb87f8,Preponderance of evidence? Can you provide a single note of actual evidence of this behaviour? All we have to go on are a couple of drug-dealers trying to blackmail the mayor. Non of that evidence would actually be admissible in court. So what does he actually have to answer to?,EricTheBlue,1369237730000.0,2013-05-22 15:48:50.000,2013,5e0a8913bd11483482f225d85e06218c,False,0.0,,,none,low,5e0a8913bd11483482f225d85e06218c,,,False,0.121732734,1.0,1.0
14168845,source1_14168845_79_0,2a5e68a6411c40e790555acb662227ae,And your point is .... ? Seriously. You don't make one.,rf9,1378576807208.0,2013-09-07 18:00:07.208,2013,76ce3884862e465496e42076dfb414c0,False,0.0,2.0,2.0,none,low,76ce3884862e465496e42076dfb414c0,,,False,0.059974585,1.0,1.0
10869396,source1_10869396_125_4,dcab921993de4d1fb9935d747cf0df73,"another whiner about our presence on the world stage. what would you know about it anyway? and what good has it done you in the past? give it a rest, please. you don't know what you are talking about. you just spew garbage you read in the lefty media by all those who have now lost power or prominence in some UN joke of a committee. or who, like Maurice Strong, are having their financial boondoggles cut off. we'll be just fine, thank you.",p cuevas,1365949928000.0,2013-04-14 14:32:08.000,2013,845563a4ae6b4606b3cd59c45cead488,False,0.0,,,none,low,845563a4ae6b4606b3cd59c45cead488,,,False,0.4274071,2.0,1.0
11739700,source1_11739700_2_0,d57078eb2a7642e1a68693071fb6d60f,"Now, that didn't take long, now did it? A building collapses a half-world away and ... it's Harper's fault! You are truly pathetic.",emile's buddy,1368458070000.0,2013-05-13 15:14:30.000,2013,2240699b5f2b442bacc19f0d8a6de4d2,False,0.0,,,none,low,2240699b5f2b442bacc19f0d8a6de4d2,,,False,0.7105462,3.0,1.0
6992362,source1_6992362_45_2,4c080266086543bea480039d0cc51db8,Haha... regarding money... simply put... no.The First Nations can drivel all they want about money. Canadian taxpayers are rallying around the movement #NoMoreMoney.And if the First Nations want to stand on more train tracks the solution is simple... don't stop the train.,Zarny,1357702338000.0,2013-01-09 03:32:18.000,2013,17f8ed2b9b51446fbb918c41dd4fbe16,False,0.0,,,none,low,17f8ed2b9b51446fbb918c41dd4fbe16,,,False,0.10566349,1.0,1.0
13464869,source1_13464869_339_16,1d864ccb981b4a83a41b5cecc095d1d5,"They call it dope for a reason. Just listen to the arguments advocating dope, sole purpose to impair that alcohol provides only through abuse. We have enough traffic fatalities to create more just for votes as if seeking to kill the country through a coalition with the Bloc was not enough. Say no to drugs and the flip flop scandal ridden liberals. Even if they did get voted in, they'd legalize it as much as they scrapped the GST. They can not be taken seriously lest trusted.",James123,1375101636000.0,2013-07-29 12:40:36.000,2013,51feca0c587e4b8fae689dddbe4a99f9,False,0.0,,,none,low,51feca0c587e4b8fae689dddbe4a99f9,,,False,0.22846605,1.0,1.0
13749352,source1_13749352_19_0,1befeee8a4934f698fd5043be25bab3c,"well, irrespectve of the merit of your remarks, it would be a crown prosecutor responsible for making the decision on charges. and that person reports to the attorney-general.ontario has not had a solicitor general for some time. the latter was responsible for the operations of police in ontario - a very different component of the justice system in every province. the job is currently done by the minister of community safety and correctional services. a not so trivial distinction.",jplondon,1376494578000.0,2013-08-14 15:36:18.000,2013,9c028df7fde743b8ab963a0bec609325,False,0.0,,,none,low,9c028df7fde743b8ab963a0bec609325,,,False,0.011120965,1.0,1.0
14926816,source1_14926816_2_3,a421ba044db1428d8e0b8689a521fd7b,Looks like it took another Conservative PM to push this much needed trade deal through. Brian Mulroney = NAFTA and now Stephen Harper = CETA. Good on you Mr Harper!!,Roarque,1382194805263.0,2013-10-19 15:00:05.263,2013,bda33d5aff6e4ae9aaa667913b0d079a,False,0.0,1.0,1.0,none,low,bda33d5aff6e4ae9aaa667913b0d079a,,,False,0.014890783,1.0,1.0
7311834,source1_7311834_37_1,f1765a339fca4031ba92a949791f75d2,Who's Lord? Not mine!,w blazejewski,1358207108000.0,2013-01-14 23:45:08.000,2013,2602d617d8c344b9a91559c986f81caa,False,0.0,,,none,low,2602d617d8c344b9a91559c986f81caa,,,False,0.036162965,1.0,1.0
6931835,source1_6931835_28_0,64c9e52e8691441fad0e99ebbb703913,"Didn't actually read the article, did you?",Malcolm Lowry,1357460293000.0,2013-01-06 08:18:13.000,2013,25cd38d3085e4078ae1ce71db0515f9b,False,0.0,,,none,low,25cd38d3085e4078ae1ce71db0515f9b,,,False,0.028974265,1.0,1.0
13647608,source1_13647608_139_0,e62bf88142b24a8b9fdc72dd007793f5,"What a narrow point of view! Haven't you heard of globalisation?? Everyone in society, except the men in suits should be paid chinese minimum wage!",Galactic Hero,1375986413000.0,2013-08-08 18:26:53.000,2013,30616985c26c45168f66e81e785fd796,False,0.0,,,none,low,30616985c26c45168f66e81e785fd796,,,False,0.1798404,1.0,1.0
14830765,source1_14830765_20_1,c72dce3c58314469ac4a72d7669b13cb,how much of that money was donated to Harper's election fund? Nun to speak of sisters of charity never disclose their benefactors.,Icynic,1382401287551.0,2013-10-22 00:21:27.551,2013,7d620bb1c12b4758a475df643903a933,False,0.0,,,none,low,7d620bb1c12b4758a475df643903a933,,,False,0.022021262,1.0,1.0
9468281,source1_9468281_92_4,c56bc25b54e24f76bf6c7612348b514d,"Birdj1Conservatives will 'hold their tongue' when the PMO and Harper tell them to do so. It's called party discipline, something that PM Harper has been VERY good at implementing. .",Canada1,1362926234000.0,2013-03-10 14:37:14.000,2013,46f6ccfaaf264101b0ca1ce45e5fbb1a,False,0.0,,,none,low,46f6ccfaaf264101b0ca1ce45e5fbb1a,,,False,0.07687678,1.0,1.0
7284384,source1_7284384_57_0,13a02ba80996412895260b531c9ec7ca,It was 'would not'.,Voice O'Reason,1358069319000.0,2013-01-13 09:28:39.000,2013,9fd2ad1419bb4486ac0f2862b87a78fc,False,0.0,,,none,low,9fd2ad1419bb4486ac0f2862b87a78fc,,,False,0.0070369947,1.0,1.0
9003680,source1_9003680_142_1,b188c934ea0045b8940d1b54368957ee,It's happened in Europe and U.S. It's a global shift. The last Ontario government hasn't helped. We need to keep as much manufacturing as we have left and maybe more.,NullA Pause,1361639594000.0,2013-02-23 17:13:14.000,2013,4ca1e8bee45d45c594d3228f238586af,False,0.0,,,none,low,4ca1e8bee45d45c594d3228f238586af,,,False,0.013005874,1.0,1.0
9532037,source1_9532037_65_2,51a3c52e0df14deaaaa87507bfcb985d,I am an immigrant and I cannot think of a single successful Multicultural country. Eventually Multiculturalism leads to civil war. Canada should not encourage Multiculturalism.,M Mugabe,1363034999000.0,2013-03-11 20:49:59.000,2013,cc4e85f89e4646baae9d90027e68e7be,False,0.0,,,none,low,cc4e85f89e4646baae9d90027e68e7be,,,False,0.1798404,1.0,1.0
12154172,source1_12154172_64_0,653b6e6b6d4a43deac63401659f287f6,"No...just as the Liberals would not have been able to blame the BC Conservatives, the NDP cannot blame the Greens. You want to win an election? Get out and campaign loudly, early and with a message that people want to hear. Don't, as the NDP did, sit back on your poll results and assume that the palpable anger against the Liberals was going to sweep you to victory no matter what was said on the campaign.",Haywood,1369498892000.0,2013-05-25 16:21:32.000,2013,9ce6ca1a5977448eb14854f0b3159936,False,0.0,,,none,low,9ce6ca1a5977448eb14854f0b3159936,,,False,0.040925518,1.0,1.0
12073842,source1_12073842_5_2,e1b9d63ee06c4cfdb5767f341717b74d,"Owen, 54 per cent of us live in urban centres. Toronto has the highest First Nation population of any city in Canada (although cities such as Winnipeg, Saskatoon, Regina and Whitehorse are proportionally higher).The unemployment rate for First Nations fell from 17.4 per cent in 2001 to 12.3 per cent in 2010. Approximately 32,000 small- and medium-sized businesses are owned and operated by tax payn' First Nation citizens. Fifty-one per cent of these firms were launched by women. Six out of 10 reported a profit in 2010. A third managed to boost their revenues, even though the country was still climbing out of a recession. A nation-wide survey found that 13 per cent of First Nation businesses were in the primary sector, which includes forestry, agriculture, mining and oil-and-gas extraction. Notice, I did not say 'development'More were in the service sector (28 per cent) and the construction sector (18 per cent).As one of those 'taxpayers' I am sick to death with goofs posting uneducated drivel and getting away with it... tick tock, time is running out for you dinosaurs.",peezim,1369758074000.0,2013-05-28 16:21:14.000,2013,bba558463133443cbc88449a58620bb4,False,0.0,,,none,low,bba558463133443cbc88449a58620bb4,,,False,0.024967449,1.0,1.0
11142634,source1_11142634_126_3,5dfd616febd64a65a1cc45dd01e04457,"So wait... A carpenter and a pastry chef qualified as TFWs? I get it; surely there are no carpenters looking for work in your part of Canada... or pastry chefs either. Oh, no, I really get it; no master carpenter willing to work for $15/hour.",BartL,1365949453000.0,2013-04-14 14:24:13.000,2013,146ba343711e47f98a7f3043fc22bd85,False,0.0,,,none,low,146ba343711e47f98a7f3043fc22bd85,,,False,0.031684756,1.0,1.0
12943962,source1_12943962_104_1,c0ef980ea6a743de8a9e97b531858c10,"Typical Con bs. Harris, like Harper, like Ford, campaigns on being honest & straightforward. They end up lying and obfuscating. You're the guy that needs to check the facts. 'Dude'.",MilesD,1372858027000.0,2013-07-03 13:27:07.000,2013,deade7bc535e4d01bb0d5fd409b8a69c,False,0.0,,,none,low,deade7bc535e4d01bb0d5fd409b8a69c,,,False,0.30527395,2.0,1.0
13200030,source1_13200030_10_0,58bf8c9d28174eb084b6fddde6173bca,Why would you want to confuse everyone by having Wing Commanders command squadrons and Squadron Leaders command flights? This is the situation in the RAF.,F.T._Ward,1373902198000.0,2013-07-15 15:29:58.000,2013,e66b28bc0fb844b59f7b47236efa5a25,False,0.0,,,none,low,e66b28bc0fb844b59f7b47236efa5a25,,,False,0.024260364,1.0,1.0
8847916,source1_8847916_11_1,2cbec4305d7648df9d3f15a8cfa2ca74,IF they had the strongest economy in the 70's then I guess the first decade of left wing governments sure did a heck of a job!!,ordo_abchao,1361420675000.0,2013-02-21 04:24:35.000,2013,7cd161ca813f4e3ab858cbeb1cbd8f5c,False,0.0,,,none,low,7cd161ca813f4e3ab858cbeb1cbd8f5c,,,False,0.24282593,1.0,1.0
8952216,source1_8952216_12_0,f72ecea9887440539abc0d8293527e9c,Not all Canadians want pipelines across American territory. Many of us would prefer to see the bitumen remain safely in the ground.,bdc1960,1361565343000.0,2013-02-22 20:35:43.000,2013,f927a436f5604274b3848d16589a7f68,False,0.0,,,none,low,f927a436f5604274b3848d16589a7f68,,,False,0.016587202,1.0,1.0
10934025,source1_10934025_137_10,224ba32db8c54e66b3acbd793f50571a,"Stop kidding yourself, Wayne Leffeche, with a BMI of 36.2 you ARE obese!!!!",Boulanger,1365536299000.0,2013-04-09 19:38:19.000,2013,ecde152ce60a4e31a6adfd7ce1250b63,False,0.0,,,none,low,ecde152ce60a4e31a6adfd7ce1250b63,,,False,0.4826145,2.0,1.0
10365821,source1_10365821_8_0,91a6b0a057e5472eace52fe96f6c673a,"Their attempt to be accountable was fake, just like their Fake Christianity, and fake lake. The one thing their good at is creating illusions.",leaand,1364411859000.0,2013-03-27 19:17:39.000,2013,677f5e5d1a8743848b2c8506462011b0,False,0.0,,,none,low,677f5e5d1a8743848b2c8506462011b0,,,False,0.37751234,2.0,1.0
11542119,source1_11542119_8_0,2747ae8287a148728b8aad9cbac1cc27,"Corruption: the dishonest or fraudulent actions by those in power. Dishonest: Intended to mislead or cheat. Fraudulent: Obtained or accomplished by, or involving deceptionIn Power: in a position of authority, in governmentNot all of us will agree on *what* is corruption, at all times, but sometimes it's so obvious that you can't ignore it.",John B.P.,1366984166000.0,2013-04-26 13:49:26.000,2013,e1af610d82a241b4b0a3c80ad973cdb6,False,0.0,,,none,low,e1af610d82a241b4b0a3c80ad973cdb6,,,False,0.11367676,1.0,1.0
13814965,source1_13814965_31_0,c8bbc2f45c454bb4b2477460a3bf20fc,Punishment? Because she's a woman?,Rogue Chimp,1376878413000.0,2013-08-19 02:13:33.000,2013,4026bde4af4446abaef78fc44f9ec295,False,0.0,1.0,1.0,none,low,4026bde4af4446abaef78fc44f9ec295,,,False,0.30136615,2.0,1.0
11739745,source1_11739745_20_5,906a8b83a85f426ebe4e7fb13dd358b7,"Art, I've seen you write about this many times before, so I'll try to explain it.If, during a criminal trial of X, a witness Y is found to have lied under oath (the crime of perjury), Y is not charged then and there and he is certainly not sentenced. It's not Y's trial, it's X's trial. After trial, the police or crown attorney will look into laying an information and bringing the new accused Y to court to answer for the offence committed during X's trial. It works the same whether Y is a private citizen or a police officer. I'm guessing you were involved with something where the police &/or crown attorney were not prepared to lay charges. That's a different matter and doesn't depend on the existence of a Charter issue.",Alceste,1367978621000.0,2013-05-08 02:03:41.000,2013,7bc6c20852894d349af7c0b67c330d55,False,0.0,,,none,low,7bc6c20852894d349af7c0b67c330d55,,,False,0.048099842,1.0,1.0
9468281,source1_9468281_82_0,fdb333ff334f408784a67d9e536832a3,Are you aware that 80% of the deficit of Ontario ($12.1 billion/year) is effectively due to Ontario being underrepresented in the House of Commons (34% of Canada's electoral districts while containing 39% of Canada's population)? Danny Handelman,deh33,1362762627000.0,2013-03-08 17:10:27.000,2013,670ce227bede4f2db42111145dad7f2c,False,0.0,,,none,low,670ce227bede4f2db42111145dad7f2c,,,False,0.008544922,1.0,1.0
10556177,source1_10556177_2_2,2c5f2bc26b254b2f93a567b6df3d7777,"Easter Monday is a statutory holiday for federal employees is lieu of Good Friday. Not for anyone else. All other employees (government and private sector) this is a regular working day. Most bank employees get a flowating day in lieu of Easter Monday as banks are not legally allowed to be closed 4 days is a row. So, as your post stated 'Virtually all of the private sector will be at work and will earn a day's pay' is false.",john2012,1364757778000.0,2013-03-31 19:22:58.000,2013,f188c071c5554983a7812b0231b48475,False,0.0,,,none,low,f188c071c5554983a7812b0231b48475,,,False,0.021432023,1.0,1.0
15807276,source1_15807276_9_1,9434cd88a91149faa363a7c8895ebfa3,Uhm Plain B...the Texas refineries were re-built to accept this feedstock... were you not aware of that fact? Piff...,Building an Ark,1386615886476.0,2013-12-09 19:04:46.476,2013,a426d0bde63b4a1bb0430bab8e40ad9c,False,0.0,,,none,low,a426d0bde63b4a1bb0430bab8e40ad9c,,,False,0.071337044,1.0,1.0
11778418,source1_11778418_26_8,49abfec3d6f04f82b9132fd04a80d7c2,Stats Canada is not allowed by law to look at most of that data. Do your research.,ronin x,1368050067000.0,2013-05-08 21:54:27.000,2013,773fd8493249429ab2704d778e9f28a7,False,0.0,,,none,low,773fd8493249429ab2704d778e9f28a7,,,False,0.014450971,1.0,1.0
6873795,source1_6873795_47_0,5a8a1a17ed9a4beda72fa7fbd11d85be,"To Glenn Fiddich. Aye, but there is hope for Scotland so long as it keeps distilling single malts!",Globall21,1357256566000.0,2013-01-03 23:42:46.000,2013,d25744b9ade545a7b0b9a380ea2d1dd1,False,0.0,,,none,low,d25744b9ade545a7b0b9a380ea2d1dd1,,,False,0.045378547,1.0,1.0
9965530,source1_9965530_25_2,858e492d9e5c4d899e6e94368dec58cc,"George, Innis did not make the judgement that Canada was 'overly dependent' on resources. He studied and wrote about how Canada's economic history defined us as a people and even determined our geographic boundaries. He wrote about the fur trade, forestry, Grand Banks fishery and other important Canadian resource based industries and and showed how they made Canada what it is. He never disparaged the Canadian resource economy, he explained it.You have some brushing up to do yourself.",4thought,1363773574000.0,2013-03-20 09:59:34.000,2013,3dd9a3cd2daf42d7bc37b460d5965218,False,0.0,,,none,low,3dd9a3cd2daf42d7bc37b460d5965218,,,False,0.08637348,1.0,1.0
14612526,source1_14612526_21_1,396d42cfa4114824a7ec28e231282ff2,Laffer - do you know what a double blind study is?,Greg189,1380655211715.0,2013-10-01 19:20:11.715,2013,0cd4cb03ae80489e989ee83e1fdb7763,False,3.0,3.0,0.0,none,med,0cd4cb03ae80489e989ee83e1fdb7763,,,False,0.05280026,1.0,1.0
15232166,source1_15232166_23_1,137fb9f77e1f444d86ac534eebcc9a2b,"Hmmm - not sure that really explains it, David Gibson.",sirencall,1383429992267.0,2013-11-02 22:06:32.267,2013,8639cf23c9c84184b35ec9db329bcd48,False,3.0,4.0,1.0,none,med,8639cf23c9c84184b35ec9db329bcd48,,,False,0.011435116,1.0,1.0
13483849,source1_13483849_1_7,d600feb86b2d41d0b19e3e4954f0fe64,"Not at all, I was just curious. The origins and meanings of words and titles...",George Victor 1,1375211653000.0,2013-07-30 19:14:13.000,2013,0b55bfaa9dd7487ab083dbb4e7e92373,False,1.0,1.0,,none,med,0b55bfaa9dd7487ab083dbb4e7e92373,,,False,0.013068704,1.0,1.0
14491748,source1_14491748_1_10,8a2fbd4fe49d4d008079b9819a145604,"@Dr Strangelove... the ocean is a complex 3-D volume and there are indeed numerous mechanisms for excess heat storage and release (mainly at the sea surface, but all over the world at almost all possible temperatures) as well as internal redistribution. The oceans on average are warm near the surface and cold at depth. This implies a constant heat transport downwards... yet somehow the deep ocean remains cold. This is because the deep waters can also lose (and gain) heat directly at the sea surface... with transport and exchange taking place 'laterally' (roughly along layers of constant density) from sea-surface regions at higher latitudes. So let's imagine an insulated rod that has one end maintained at 20 C, and which is stuck into a bucket of ice at its other end. There is a temperature gradient along the rod. Now take the one end of the rod out of the ice, but keep the other end at 20 C. The cold end of the rod warms, but the warm end stays at 20 C. the overall heat content of the rod increases until the temperature gradient disappears. Of course this is not even close to how the real, complex ocean or ocean heat storage works... but it is an analogy to the fact that the ocean exchanges heat not only at its 'warm end' but also at its 'cold end'... and so it is possible to store heat in the deep (cold) ocean while keeping the heat content of the warm part of the ocean more or less the same... So in a sense, and following your analogy, the excess heat does not need to take a downward escalator.. it could hitch a ride along the long, almost horizontal conveyor belt which extending from the sea surface at high latitudes to the deep ocean interior... Not saying any of this is simple... or even understood right now in great detail. I'd certainly agree with 'climate skeptics' who say that we need more accurate measurement of ocean heat storage.. and an improved understanding of how the deep ocean works as part of the climate system.",SimplyConcerned,1380102006489.0,2013-09-25 09:40:06.489,2013,0e9a8f9298854439a20b1bbe5bfcb05f,False,3.0,3.0,,none,med,0e9a8f9298854439a20b1bbe5bfcb05f,,,False,0.019980038,1.0,1.0
14112165,source1_14112165_22_0,44a32457aa8a4738ba25e68b35b25fab,"Yes, Wooly, memorization is a great thing. It works, it really does. but I got so many glazed looks from teachers when I asked the same thing, in equally anguished tones, when my daughter was borderline failing/passing math. It was awful. We had to drill her at home, constantly, but it never worked, because the teacher wouldn't support it at school. She (the teacher) would shrug, and seem to imply we could do the rote thing if we wanted, but it didn't seem to be cool enough, I guess, or progressive enough. It was so frustrating. Without that suport from the teacher, my kid was reluctant to do something different, because, well, doing something different would set her apart from the other kids, and I got damned frustrated trying to do the teacher's job. Somehow, what works isn't fashionable, or cool, or progressive. Instead, teacher's rely on the next new theory, which isn't proven, but it's new and shiny, so it must be followed at all costs. I can't wait till my kid gets out of the school system.",emilylux,1378406637182.0,2013-09-05 18:43:57.182,2013,4e8d4563a5f1426291263e26d0320443,False,3.0,3.0,,none,med,4e8d4563a5f1426291263e26d0320443,,,False,0.10089093,1.0,1.0
14746307,source1_14746307_33_2,d4c711d139ff45b089cb322a86f18d35,"PC is indeed an oxymoron where one word negates another. Not unlike, Harper Ethics. Or other political weasel words from the Harper like, Principled Foreign Policy. For Harper, everything is principally about Harper.",sirencall,1381341276428.0,2013-10-09 17:54:36.428,2013,490d375daebc4baba8dd86ca2efe179c,False,2.0,3.0,1.0,none,med,490d375daebc4baba8dd86ca2efe179c,,,False,0.19893374,1.0,1.0
14948568,source1_14948568_44_0,7b27448533244ba5bdfe43f5b4c0a327,But look at the money it costs to go through this.,Jake127,1382322413690.0,2013-10-21 02:26:53.690,2013,58d701801af24e558b6e9f6c19f409fc,False,1.0,1.0,,none,med,58d701801af24e558b6e9f6c19f409fc,,,False,0.013005874,1.0,1.0
15519571,source1_15519571_177_1,7941709946de4cb49762be7f5648c9b1,A public official drunk in public is not a personal issue.,IdeologyIsForLosers2,1384985808737.0,2013-11-20 22:16:48.737,2013,11f6c9bf42974e83a1e8132a164cdb0c,False,5.0,5.0,,none,med,11f6c9bf42974e83a1e8132a164cdb0c,,,False,0.14082454,1.0,1.0
14065030,source1_14065030_0_5,399a2569a0ef48cf9820bd795980b04a,"Corubulo. There is not any evidence yet the chemical weapons are being used by the rebel or Assad. Can there be a third party involved? While we are waiting for UN's investigation, the US has declared war against Assad. This looks fishy as the US has been backing numerous dictators and used chemical weapons themselves. Why all of a sudden gets involved in a civil war after it has started for over 2 years? That is why JB0713 said that we should not read the news by face value, but do your own research and critical thinking.",PaperTiger5,1378179119583.0,2013-09-03 03:31:59.583,2013,2ebf95f992e6429ba3f2db42e0323d48,False,1.0,1.0,,none,med,2ebf95f992e6429ba3f2db42e0323d48,,,False,0.112540044,1.0,1.0
15571896,source1_15571896_7_0,401f75249baa43bc9a70ebdc1ae36959,Spot on. Reagan's advisors perfected it after they saw the importance of the Tax Revolt to Californians - after Reagan left the governorship there. Read it in Shuffling Toward Bethlehem.,George Victor 1,1385240114692.0,2013-11-23 20:55:14.692,2013,7b8da660e87a447a8430e50a277f3aa1,False,5.0,5.0,,none,med,7b8da660e87a447a8430e50a277f3aa1,,,False,0.018849092,1.0,1.0
15741406,source1_15741406_22_0,acd34958c59441b4a8779a505b8f7272,"Correction: Canada has 10 provincial education systems, not 12. Duh!",Richard231,1386193370048.0,2013-12-04 21:42:50.048,2013,3cf8af82eb1e4342b446fd80182c3092,False,4.0,4.0,,none,med,3cf8af82eb1e4342b446fd80182c3092,,,False,0.019477395,1.0,1.0
12371884,source1_12371884_18_0,e2fd77733054470e94790325e41652a6,"Beverly56 writes: 'How many Finns do cross border shopping?'===============Probably quite a few. Prices in Finland are quite high but they share a border with Russia where prices are substantially lower. Google tells me it is a 5 hour drive from Helsinki to St. Petersburg, and neither of those are border towns. The price differential is likely to be a lot larger than Canada vs. the U.S.I suspect they don't have quite as established a culture of crossing the boarder to Russia to do their shopping, but I'm sure it happens, particularly for things like gasoline and alcohol for people living near the border.",Tony .,1370556664000.0,2013-06-06 22:11:04.000,2013,24487ed977e54174be6a768bdbbcbf91,False,1.0,1.0,,none,med,24487ed977e54174be6a768bdbbcbf91,,,False,0.051810697,1.0,1.0
15420906,source1_15420906_3_8,dcd999d81c45443ba26d3073444c1faa,"According to Ms Wente, the IPCC has said ?Current datasets indicate no significant observed trends in global tropical cyclone frequency over the past century.? If her claim about the IPCC datasets is correct and the IPCC data are correct and representative, tropical cyclone frequency has not been affected by climate change---that's close to a tautology since, according to the IPCC it hasn't been changed so far---and is not evidence of climate change. That isn't to say that there hasn't been man made global warming or climate change or that there is no evidence of such, just that tropical cyclone frequency is not the evidence , whoever Mr. McKibben might think. The author argues that since the nature of the atmosphere is the cause of storms, including cyclones, then if there is change to that atmosphere, storms will become more frequent and violent. This is clearly an invalid syllogism. Not only might climate change produce fewer and less violent storms as well as more and more violent storms, it might produce little significant difference. It all depends on how the climate and atmosphere changes. There are real concerns about global climate change. We need to focus on the ones that are supported by the evidence.",BRUCEHUNTER3,1384483531634.0,2013-11-15 02:45:31.634,2013,e6737469c9254fa5bde99a57a48b5fd7,False,1.0,1.0,,none,med,e6737469c9254fa5bde99a57a48b5fd7,,,False,0.03969839,1.0,1.0
14425445,source1_14425445_17_0,812f0d1577c44bb587ee0559fefe7161,"David, Is this supposed to be news? As you well knpw, counting and other mathematical operations can be done in any base. A new base simply requires more concentration.",Don227,1379697890112.0,2013-09-20 17:24:50.112,2013,911f7a3856704ff0b650a84bdc2d9a82,False,2.0,2.0,,none,med,911f7a3856704ff0b650a84bdc2d9a82,,,False,0.017466826,1.0,1.0
14848521,source1_14848521_13_1,1631ac82ca9948d69229540b879f3a16,"Keep salvaging those mad cows, its beginning to pay off.",R. Hebner,1382063579068.0,2013-10-18 02:32:59.068,2013,4c18a2af4607411dba49782cf556f02c,False,1.0,1.0,,none,med,4c18a2af4607411dba49782cf556f02c,,,False,0.37751234,2.0,1.0
