comment_id,comment_text,toxicity_level,article_id,year,bertopic_topic,bertopic_topic_label,bertopic_probability
72995f51d0b6431ea707c09268f2f883,blue line towards right hand edge look pretty flat whatever spin try put,1.0,14639865.0,2013.0,32,Evidence vs Truth Debate (Kingwell Thread),0.1450499920017088
059c055330e14c94af0050ce2c61a93f,denier expect climate denier crowd year ago side corporation told good crowd told car cause death save life crowd stood president reagan told tree cause acid rain crowd support tea party despises president obama need say,1.0,14639865.0,2013.0,8,Climate Change & CO2 Debate,0.1305631985764521
30cc76a2961e44088e6cda15b79e986a,ouch made fun handle impressed really evidence lack pressure exerted government men released none evidence causal link decision detain prolong detention two men none evidence man jew none zionist act agent cause none aside mother might jewish ipso facto therefore zionist operating zionist interest pinko keen avoiding inference maintain position position wholly valid evidence claim taking apart conspiratorial poorly structured view like shooting fish barrel getting boring unworthy interlocutor way could competent political scientist retirement instead trolling board get actual pol sci degree,2.0,14654368.0,2013.0,18,Israel–Palestine / Middle East Politics,0.08463963176789215
f96898fb127342e98a22722aa8f16ee4,obvious simple answer far right want ignore seem convincing lot stupid people right simply using propaganda,3.0,14657740.0,2013.0,36,Political Ideology Spectrum & Media Bias,0.0
765d98d9b82b4b7a87db351b34f6be95,randy wlll company increase cost health insurance beyond ability average ameican pay certainly case type insurance,1.0,14657740.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",0.0
4fa388f0a86f402d80c2a0d0018e909c,view health care private sector every system know private sector work quite contrast social housing health care nursing home,1.0,14657740.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",1.0
96c40d2f3bc64bf99b5764c18513fb78,well kind visual shorthand rural culture though speaking leftist take redford rob ford backwards cap day week two option,1.0,14663164.0,2013.0,24,Toronto Politics (Rob Ford / Mayor Drama),1.0
c800f642657b488fb4e77ac2cd42fd1a,bird livesi got point missed kindergartenso necessary kindergarten get point,1.0,14665372.0,2013.0,6,"Education: Teachers, Schools & Kids",0.15639211996974506
7c2ecc90ff144af9933eaec37722d83c,keystone creates tiny number job net neutral economy unlikely win anyone support vote want badly offer something else win someone vote like trading dairy oil canada get keystone show ready trade something least vague grasp political system work,1.0,14677035.0,2013.0,7,"Voting, Elections, Polls & Referendums",0.0
80779beb036d4041b0fab7d81795f8ac,bag wear head nothing koran part cult demand danger men control,2.0,14678810.0,2013.0,17,"Gender, Feminism & Relationships",0.0
d79213d508494db7b65ee82820d294b5,care enlighten right way would care enlighten relevance russia role ww2,1.0,14690412.0,2013.0,19,Russia–Ukraine / NATO / Geopolitics,1.0
2267cc4797cd4608807880e3e7965307,depending perpetual growth ponzi scheme work cancer cell,1.0,14692783.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",0.0
e3032563c28743b68ccb7465854b9eed,problem population growth actually big drop demographic collapse,1.0,14692783.0,2013.0,45,"Vaccines, Vaccination & Disease Risk",0.0
96c87497ecca499fb28c5c33a82c0aae,ottawa cautious response love way ottawa used instead conservative government whenever chance negative political blowback conservative government response cautious caught rock hard place placate hard core base vocal immigrant courting vote since kenney got nickname hurry quite honestly bet hoping charter implodes within conservative government cautious response may politically wrong morally maybe flannigan could write article office religious freedom square going quebec,1.0,14706395.0,2013.0,36,Political Ideology Spectrum & Media Bias,0.0
48e790c80bf0473fbd707e517c0e6562,article doe say canada problem say people argue wide range answer problem care people far away place like help desperately dire speaking want live world help others,1.0,14709711.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",0.0
7fdce532c1a441048ceabfc6ec74d7e5,always sad paper try suggest government way correct narcotic government right jail people use idea handle situation,1.0,14710956.0,2013.0,9,Political Scandal & Corruption (Senate/PMO),0.0
baf7a6127506496680ec8e7560de0758,thing jimmy substantial fact article true translink regional politician acting promise provincial government went agony approving modest vehicle levy spite signing document promised implement levy region approved government place 2000 changed mind instead called first series audit scenario repeated couple time since stephen know body buried,1.0,14712141.0,2013.0,9,Political Scandal & Corruption (Senate/PMO),0.0
0e7f40dc194747c987eff9a196fe47fb,saying bumpkin widely dispersed tribe unable resist influx white settlement defeated superior technology mutual cultural misunderstanding vast trading network suspect overly enthusiastic,1.0,14720012.0,2013.0,27,Race & Racism Discourse (White/Black),0.0
3f7567c3574f49e6a01c62c1138bfe8c,realized today actually day two day ago live pay lot attention whether 5th 7th month even day week,1.0,14720012.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",0.0
9c4cce0053c74ed8854c33a3e5f2b99b,think nailed bob proclamation pre recognition fns worthy treaty challenge propriety argue fns without franchise even home like child yes merely state british law extends fns legitimate sovereign right racist fodder upon european fed steal land fns shame fns perhaps doubly also ignored law expert commonwealth georgia federal government extremely complex gaggle argument ostensibly state right made complicated revolution white sought protect common law excluded cherokee franchise help understand exceedingly complicated argument turn contemporary source chronicle much louder doubtlessly easier understand demagoguery whipped racism among uneducated settler real player sought profit reselling cherokee farmland best state yes proclamation ordinary law remarkable protection extended indian irritant american colonist remarkable near redundancy lie centre modern province king george hardly knew big add bit history,1.0,14720012.0,2013.0,37,"Racism, Law & Policy Framing",0.18283406010119188
7a006cf0d26c4ae998aa2f50c6ebf8fb,known greyson year think one biased,1.0,14730628.0,2013.0,1,General Banter / Agreement Replies,0.0
248fc5b34d474a6aae6537b38affbdb2,globe mail delusion seem unusually vivid morning,1.0,14730628.0,2013.0,5,Media & Journalism (Globe and Mail Commentary),0.13290296563673387
ae303de993a5465496586efe33c135e8,explains absurdity,2.0,14730628.0,2013.0,11,Debate About Terms / Argumentation Style,0.2893639593239718
e380683d81f846e491ed02fc183a43ef,woman never give income either depend one,2.0,14739754.0,2013.0,0,"Taxes, Pensions & Public Finances",0.0
510d7203f26845b9a8b018aaeb259c7e,canadian dead right bold decision hopefully india othersfollow foot step secretary general commonwealth nation kamaleshsharma playing game tamil people facing kind genocide tonow pro piries proving title,1.0,14740206.0,2013.0,37,"Racism, Law & Policy Framing",0.0
c3d8a53032ff4f8ebeaec891996eae49,globe editorial board endorse harper next election still apologized last time,1.0,14746307.0,2013.0,3,Harper vs Trudeau Election Talk,0.11114903920095266
d4c711d139ff45b089cb322a86f18d35,indeed oxymoron one word negates another unlike harper ethic political weasel word harper like principled foreign policy harper everything principally harper,1.0,14746307.0,2013.0,3,Harper vs Trudeau Election Talk,0.11238683254567113
043c1e51c32041b995ca15a02ca1ff2f,thomson family speaking covering darling liberal know channel quickly buried story tonight instead duffy top story involving mere chump change 60k queen park reporter recall never even commented coroner report lead five election linking liberal incompetence dozen death including six year old gir twin whose living twin life ruined thomson care,2.0,14752735.0,2013.0,9,Political Scandal & Corruption (Senate/PMO),0.0
47af119a578f4161901b4c8612c8994b,thank jeffrey simpson interesting informative piece regular commentator left called newspaper worthy name horrible time live,1.0,14811870.0,2013.0,5,Media & Journalism (Globe and Mail Commentary),1.0
30f0196dff2d4994986f6e41cba93526,consider propaganda received cdn politician general shameful would strongly urge turn experience least article perhaps ymircorp,1.0,14811870.0,2013.0,5,Media & Journalism (Globe and Mail Commentary),0.0
0eabfb7e9f904c3d9d04f87ccaad1ee3,kind society west tend provide least fortunate guess see little island selfishness,2.0,14816960.0,2013.0,10,Canada Identity / Provinces / General National Talk,0.0
7a88a0ac3d4d4e998ade484f33c485d7,wente offer explanation affordable healthcare act worse nothing leaving status quo intact would require wente perform critical thinking something made clear capable hence plagiarizing article repeating someone else sound bite,1.0,14816960.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",0.0
1f8aff700ac8452c8fde3f66f34585ea,federal government want expand medicare include million make much existing medicare enough afford insurance pay 100 first year state refused offer republican governor funny thing without insurance hospital emergency health insurance pay higher premium suppose logic refusing federal grant,1.0,14816960.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",1.0
f46415049f294d049023e251691e5075,couple reason controversial despite fact clearly brainer side border founded revolution unlike canada suspicion government wanting little possible always run deep american psyche whereas attitude never gained ground canada2 job loss health insurance industry employ million american obamacare create job canadian style system would cost many job contrast insurance industry big canada established universal health care largely foreign owned anyways benefit personally american understand help poorer segment opposed since hurt may sound selfish people varying degree tend put interest first others never mind unlike canada many believe anyone rich work hard enough poor lazy therefore deserve help fact poor poor due circumstance beyond control cost debt deficit huge american want cut would difficult set single payer without debt contrast canada set debt deficit small never mind thanks massive military like afford finally obamacare constitutional swing judge robert wrote opinion tax federal government right single payer system federal level might violate 10th amendment however would perfectly constitutional individual state establish system question liberal state adopted canadian system yet let remember canada health care national first started saskatchewan popular every province quickly followed suit,1.0,14816960.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",0.0
5b61432afbb64c1b883ca7a1de68e8c7,health business right difference long old white people health care right world great system year old ltc get mammogram minority tend die hit age,2.0,14816960.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",0.0
e65fdcae694f48a1b1b5568fe60f1027,european model idea many country europe public health care system,1.0,14816960.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",1.0
26dab98a71334d758c468b5629a02239,seem recall colombia best rated health care system america north south,1.0,14816960.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",1.0
fd1ce57351cb467d831003ff262c1320,tony clement million porkbarrelling g20harper government billion unaccounted harper government 100 million canada action plan,1.0,14830765.0,2013.0,3,Harper vs Trudeau Election Talk,0.0
f83405f9b3ca4e8a94843e75c99ec843,rasta pasta said business really busy article came share view esp like sanagan turning food rock star,1.0,14841459.0,2013.0,15,"Animals, Food, Meat Ethics & Environment",0.37065031250080593
1631ac82ca9948d69229540b879f3a16,keep salvaging mad cow beginning pay,2.0,14848521.0,2013.0,0,"Taxes, Pensions & Public Finances",0.6479059423386644
5f4443fd6fbb4240a2d41053d73372dd,yes international oil big business,1.0,14870529.0,2013.0,13,"Oil, Pipelines & Alberta Energy Industry",0.1586948185338566
a94c49e4b8ad4d8a8644037f61279710,jimetjules need read english version equally fluent french english well italian read website attention,1.0,14892866.0,2013.0,28,"Canadian Culture, Language & Immigration Identity",0.0
e25e4879183a423c86519a0c7226d907,almost half population make raising minimum wage level would ensure lot especially small business also people get kind money first job unless high skilled professional like doctor engineer quite reasonable minimum wage supposed reality around worker make minimum wage average fte canada make double minimum wage,1.0,14893506.0,2013.0,0,"Taxes, Pensions & Public Finances",0.0
40d2f1eee6234bf6990f0a63630ff7a9,canadian family robbed generation successive government maintaining management effectively doubling tripling cost milk butter cheese egg chicken nutritionist health care professional insisted among life necessity raising healthy child rounded diet colour former conservative supporter let see young trudeau bell cat quebec dairy farmer,1.0,14895025.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",0.0
6f69de51f9cf4b658ac273c7761afa81,right tom nobody going read thing harper sign letting people going make unhappy,1.0,14895025.0,2013.0,3,Harper vs Trudeau Election Talk,0.3113204166983549
e6c4b4588dca4f7bb43d32ece62633a4,wente must incisive opinion maker writing globe mail,1.0,14895025.0,2013.0,5,Media & Journalism (Globe and Mail Commentary),0.13949639287600202
8ded4659ffb44cd4899011234db87f3f,agree wente well done wente agree column tradeoff benefit big pharma cost shall see get return deal presented public better worth,1.0,14895025.0,2013.0,21,Praise/Feedback on Posts and Columns,0.0
06be523b6df74889a14645045bfbc9d3,question remains course supply management good thing respect dairy farmer bad thing respect grain farmer,1.0,14895025.0,2013.0,9,Political Scandal & Corruption (Senate/PMO),0.0
6621d396f839402680b79850d8f20d32,brian lying real,1.0,14909494.0,2013.0,3,Harper vs Trudeau Election Talk,0.0
8676032d8daf446b8e0cfdbc3d8d2a24,fish soup,1.0,14914529.0,2013.0,15,"Animals, Food, Meat Ethics & Environment",1.0
ac98d551c86442d684c50400915739c7,jeffreyc expressed almost identical view best selling book trouble diversity author point focus group identity rich meanwhile despite alleged effort inclusion become unequal society really fascinating many advocacy group concerned accomplished member community group identity wanting top spot yet struggling would think would fighting free tuition pharmacare dental care day care living wage fighting community elite vicarious tribal loyalty source problem society,1.0,14917148.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",0.0
6491b2d0e1714c23ac7af68ca69b748b,wild bill found mother lode ceta draft document june interesting provision harper government agreed smooth way takeover canadian company european firm canada also agreed open part sector limited amount foreign investment say source canada intimate knowledge talk prime minister stephen harper europe next week hoping hammer remaining barrier ambitious deal source say canadian negotiator agreed provision raise threshold reviewing foreign acquisition europe billion read,1.0,14926816.0,2013.0,35,Harper-era Conservatism & Government,0.0
1a1ba59f39824c0fbec09d779bb86fc6,look objectively detail,1.0,14926816.0,2013.0,18,Israel–Palestine / Middle East Politics,0.0
0bb92cb1a213476eb8ad1e3b50750f08,want maintain dairy industry find way farmer cover cost every country world taxpayer subsidy except canada new zealand australia perfect climate low cost production built huge industry run monopoly exporting production nevertheless milk expensive aukland toronto canada high cost area want dairy industry choose subsidy supply management subsidy inefficient simply added government debt kid drinking glass milk end paying many time rest life supply management ensures consumer pay actually cover cost production something really good worth preserving let anybody screw,1.0,14928534.0,2013.0,14,"Cities, Transit & Urban Development",0.0
7f4da6f5261542468766896614138e99,assume want maintain canadian dairy industry care dairy product made milk made canada new zealand,1.0,14928534.0,2013.0,41,"Consumer Prices, Markets & Groceries",0.0
6a4f3449f9db4dbfa3547bd1add11361,totally agree one think expensive food drink main square europe turn street head grocery store shocked cheap good food europe dairy farmer holding thousand food manufacture million consumer hostage,1.0,14928534.0,2013.0,15,"Animals, Food, Meat Ethics & Environment",0.0
c75ffeac307b4018b57a595e1dde8b63,sensible post rob,1.0,14933882.0,2013.0,21,Praise/Feedback on Posts and Columns,0.30416608877029
1b79c2c374af4e119477731c3651cf63,gladdens heart see term taliban take root let nurture make grow,2.0,14948568.0,2013.0,11,Debate About Terms / Argumentation Style,0.0
7b27448533244ba5bdfe43f5b4c0a327,look money cost,1.0,14948568.0,2013.0,0,"Taxes, Pensions & Public Finances",0.0
908426a35ab14fcca502563c30d46581,survey doubt taken every starbucks toronto,1.0,14954989.0,2013.0,14,"Cities, Transit & Urban Development",0.0
ffaf5ab2a8c845c78e6409ee860375c2,canadian knew david suzuki others like romeo dallaire would impressed,1.0,14954989.0,2013.0,1,General Banter / Agreement Replies,0.0
2e49d35e0cf14db48bf967c69cecad81,poll rank canadian opinion paul bernardo john baird next,1.0,14954989.0,2013.0,35,Harper-era Conservatism & Government,0.3993930705015104
131ff357ba344e33b9d56f1c21d96e9d,comment continually contradicts,1.0,14954989.0,2013.0,21,Praise/Feedback on Posts and Columns,0.0
1a6129ebf0bd4bbfbe34ae4d1234e6b6,problem entirely culture culture also rather sizeable dose culture culture prevalent university campus anywhere else,3.0,14968433.0,2013.0,28,"Canadian Culture, Language & Immigration Identity",0.0
2f18e421d85046b08c75486264bea041,know curious come emily yoffe little storm advice similar nature good advice side difference two impact pace change fundamentally one position doe relation always matter balance,1.0,14968433.0,2013.0,11,Debate About Terms / Argumentation Style,1.0
3c74fdd1b636463ea533869356a8ea56,summarize one line people easily convinced act best interest,1.0,15001409.0,2013.0,14,"Cities, Transit & Urban Development",0.0
589b3b3a2e6f44b282749d47dc2215ba,example blatant lie nobody made israel start war seize land force arm illegal manifestly untrue point deliberate lie incredible ignorance possibly nasser repeatedly announced intention attack destroy israel ever hear gamal abdul nasser speech marched troop border closed strait tiran act war syria made similar announcement mobilized attack instigation russian egypt syria jordan placed unified egyptian military control attack objectively imminent israel travelled europe usa try stop attack diplomatically rebuffed matter law tiran causus belli coordinated mobilization preemptive attack lawful precedent caroline case caae canada preconfederation form attacked warship killed american sent ship niagra fall supply rebel arm lawful canada israel right self defence thus established anterior charter thereby permitting acquistion territory necessary defence specifically preserved unscr far west bank concerned israel asked jordan attack jordan started war bombing infantry west bank jordan attacked israel jordan attacked israel first visa versa propagandist tell refute fact propagandist poor,2.0,15019936.0,2013.0,18,Israel–Palestine / Middle East Politics,0.05454336456266298
50b9ab4b87e9407490d04a69f3105248,drafted senator,1.0,15027360.0,2013.0,9,Political Scandal & Corruption (Senate/PMO),0.0
f2aa01834e1449949498b6cbcdb901fc,please see post fascism agree support fascism least man enough admit support government opposed true democracy fact,2.0,15030116.0,2013.0,25,Fascism/Nazism/Confederate Symbols,1.0
265b1c943a0e443dbb0bc978d98b8985,billion dollar missing harper governmenttm,1.0,15032413.0,2013.0,3,Harper vs Trudeau Election Talk,0.0
ef6cfd2b860c4af6bd683c65876154d5,like micmac knew,1.0,15085097.0,2013.0,38,Quoted Conversation / Anecdotes (Name-Heavy Thread),1.0
4766bc8bb61f468085c9c95c0bf2fa1b,guy rochester whose namesake family native french village generation woodstock back nyc bay street wall street gorge ten time parent ever move pristine mile throw away mac culture done good luck best thing young thing leave car side highway throw key away walk cycle setting sun share house grow garden establish food coop vote old lizard synthetic sun house get christ revolution turn world upside please segregated ghetto mammon become create beautiful inspire paint inspire tear system apart walkable community neighborhood school social center barter sale unionize every job walk break system til greed see little respect called elegant wealth bread rose quite enough,1.0,15096184.0,2013.0,28,"Canadian Culture, Language & Immigration Identity",0.0
529b814523634d7da805b4368a57b8d7,wonderful post lewis villagas one citizen effort hardly nimbyism class gary,1.0,15099356.0,2013.0,21,Praise/Feedback on Posts and Columns,1.0
f3b247eaebc3436a88691422360e146e,sirencall also hope doe come referendum least near future people information make sort informed decision fueled mainly extremely serious allegation fraud malfeasance must dealt deliberately jumping forward fundamental constitutional change good idea opinion definite idea senate stopped stating opinion,1.0,15122092.0,2013.0,7,"Voting, Elections, Polls & Referendums",0.0
df5e338446834a4691e01313fb91b452,relevance even defeat stanfield exhibited class love country harper stanfield would loved may good one love country respect opponent never question harper lack grace respect totally detriment put quotation around harper never clean election,1.0,15122161.0,2013.0,3,Harper vs Trudeau Election Talk,0.0
42030a18e58d4a4f983c49c0b11c389f,teach wild mad old dog new trick,2.0,15131566.0,2013.0,15,"Animals, Food, Meat Ethics & Environment",0.20885502746419413
575b8d6d3f5d4b399879e88bb5af14aa,got right got back year china teaching university canada name mud since guy came power government people think harper spin panda story try believ everything,1.0,15142837.0,2013.0,3,Harper vs Trudeau Election Talk,0.0
9dc52195b58b4c3b81a8ad15c4290c9a,ontario liberal taken seriously one stupid blunder next stupid blunder,4.0,15148358.0,2013.0,35,Harper-era Conservatism & Government,0.0
a203ad201fe24320be28c285aa4ade2a,srt doe like snow toronto snow vancouver vancouver system built handle mark car toronto system deliberately built exclude easy future conversion light rail also excluded running mark car mark car run line canada line vancouver chose another technology light metro line,1.0,15148652.0,2013.0,14,"Cities, Transit & Urban Development",0.14815464078568075
7d1bf76dae144b598484ba9239543c27,obamacare flawed day one young people going opt pay penalty continue need healthcare time sign condition,1.0,15167598.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",1.0
c264a8580f4e4b7d8e9503f5bca7d907,well think case told resign,1.0,15196872.0,2013.0,2,"Police, Guns & Crime",0.0
7bef78beb1af455b964963624e322dc0,remain hopeful however governor general rcmp appointed harper con majority senate con going coup would fawning calgary weekend may canadian,1.0,15196872.0,2013.0,35,Harper-era Conservatism & Government,0.2986956402286871
4bcdc17a440e4a9c8f5c7e2b92b08ed0,yeah assad hezbollah mother theresa incarnate side equally responsible happening civilian population humanitarian crisis largely result deliberate assad strategy cutting population sunni majority supply people refugee camp outside syria also sunni,1.0,15198072.0,2013.0,18,Israel–Palestine / Middle East Politics,0.39496818346430884
60cc96ada4fe4422a7ac0932505b2fdf,conservative fundraising crucial last two election conservative keep coffer filled duffy wallin shill public dime fund depleted lawyer negotiate deal,1.0,15232166.0,2013.0,36,Political Ideology Spectrum & Media Bias,0.0
137fb9f77e1f444d86ac534eebcc9a2b,hmmm sure really explains david gibson,1.0,15232166.0,2013.0,1,General Banter / Agreement Replies,0.34481470840399847
2f28158f72684ec3a54cd64ac549607a,many way balanced commentary yesterday speech seen surprising considering source also make perfect sense harper preaching faithful one going vote volunteer importantly donate need remind right choice trying explain away senate scandal diminish eye want see strong leader think right friend wife say looking stalin without much killing disappointment medium public large want answer senate scandal unless come clean trust last night flanagan say mission keep conservative base energized wallet open seeing harper right person bring value canda,1.0,15232166.0,2013.0,9,Political Scandal & Corruption (Senate/PMO),0.041513253217749374
f4c96cf753304af7b9698794bd7582d6,would anybody really want shake hand guy ford wash hand relieving parking lot reported drinking session parking lot holding junk wash hand placing steering wheel suv suspect one guy see washroom straight urinal toilet stall right door without washing hand minute done segment sort thing restaurant staff squeamish person would never shake hand parking lot picture court disclosure eeeyouoooo,1.0,15240629.0,2013.0,24,Toronto Politics (Rob Ford / Mayor Drama),1.0
e705fa08627b491ba2f7d7d7421bd7c8,nononsense reply illustrates exactly difference people support ford people actually think base response know suggested relevant assessment two group need learn difference rational objective assessment fact strongly held poorly informed opinion else work mayor need guy like,1.0,15240629.0,2013.0,11,Debate About Terms / Argumentation Style,0.26332296567494656
843d4158a67f46b1ae8802b0d70771d7,could used referendum meter least debate utility commission hum,1.0,15258988.0,2013.0,7,"Voting, Elections, Polls & Referendums",0.39567969289944666
bf9d601e1b96435fa42c7b997216d4de,man man revisionist history one thing count peer like howler thread one thing impressive latest revision history made yesterday must kind record find funny way brain political right work often choose ignore reality one read defeat tea party candidate yesterday many tea partier coming saying horse backed really conservative enough lost closure government anything,1.0,15268846.0,2013.0,36,Political Ideology Spectrum & Media Bias,0.0
81a4ed2219b64a06824ee6c104d64043,right last think calgary transit node need another right wing hack smoking crack drunken stupor although guessing lot torontonians would like plan,1.0,15269957.0,2013.0,14,"Cities, Transit & Urban Development",0.0
c087811080b94aada7eea6838a2d92f5,doubly annoying usually comment section much civil post sun troll numerous insult fly fast furious place care post,2.0,15305463.0,2013.0,21,Praise/Feedback on Posts and Columns,0.0
ee7282c015974f0db7cabccbe256d86b,alceste post rather extended discussion think likely see federal court situation taken advice begun going house common senate debate exchequer split supreme court far fascinating thought would senate back confederation debate 1865 reference senate particular reference couple thesis advance bigger job take time find time let know think find,1.0,15316641.0,2013.0,9,Political Scandal & Corruption (Senate/PMO),0.0
5ee9b09a25744cc3aad971afe2625463,decides much senator paid could pay one dollar year would get rid money priviledge,1.0,15316641.0,2013.0,0,"Taxes, Pensions & Public Finances",0.05920868782426318
15cbbd7eba9d4c59b82ca79b114240a0,came close province need responsibility spelled along source revenue carry responsibility city fed overlap city province begging money specific program ludicrous,2.0,15319419.0,2013.0,14,"Cities, Transit & Urban Development",0.0
89692e0a357d49969124dbc1fc39fdf7,piddare aware per year service low 1982 retiree high purchasing power never,1.0,15324696.0,2013.0,0,"Taxes, Pensions & Public Finances",1.0
b85a53c693df479cb76ce59de7e8634c,fountain youth wrong rich well connected long healthy life short year away,1.0,15324726.0,2013.0,45,"Vaccines, Vaccination & Disease Risk",0.0
449aa5d7800d492ba44887d2dc62990f,open access paper review strong evidence vitamin many health benefit mayo clin proc 2013 jul doi epub 2013 jun health global perspective holick medicine section endocrinology nutrition diabetes vitamin skin bone research laboratory boston university medical center boston generally accepted vitamin deficiency worldwide health problem affect musculoskeletal health also wide range acute chronic disease however remains cynicism lack randomized controlled trial support association study regarding nonskeletal health benefit vitamin review obtained searching study published april 2013 pubmed medline cochrane central register controlled trial search term vitamin supplementation focus recent challenge regarding definition vitamin deficiency achieve optimal serum concentration dietary source supplement sun exposure effect vitamin fetal programming epigenetics gene regulation could potentially explain vitamin reported health benefit throughout life potentially great upside increasing vitamin status child adult worldwide improving musculoskeletal health reducing risk chronic illness including cancer autoimmune disease infectious disease type diabetes mellitus neurocognitive disorder mortality,1.0,15324726.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",0.0
60bda1fae83f4997bf7347dffb45a5b1,war afghanistan interference neither canada attacked retaliation pearl harbor retaliation interference war china japan,1.0,15324734.0,2013.0,20,"War, Terrorism & Security (Syria/ISIS)",0.0
06e57c3afbd0429ea75f9900b182d1a8,yes rideau institute look even tax exempt status revoked get funding usa,1.0,15359620.0,2013.0,0,"Taxes, Pensions & Public Finances",0.16110231920525994
ca638195093c4c4683543d8b78c6968f,justin trudeau pretty face dear lady tell feel rob ford mayor temperance toronto,1.0,15379289.0,2013.0,26,Justin Trudeau & Canadian Federal Leadership,0.6084553146128115
2a0ca035f9fb43df9351a2a0ca3c4210,madness diabolical diabolical people old stock francophone target buy enough old stock francophone vote majority,2.0,15397314.0,2013.0,28,"Canadian Culture, Language & Immigration Identity",0.0
9d7d2f98225b4f1ea2c57212fdf207ff,absolute reason cheer ending deficit mean government finally gotten ship going right direction discussion spending providing goody premature 648b debt need addressed translates 20k person living country debt must addressed sake young country,1.0,15400852.0,2013.0,0,"Taxes, Pensions & Public Finances",0.10805267909441876
1c3523db5db24ac7a0645bb738a7b383,actuarial valuation report public service pension plan link www toc15 unreduced pension average retirement age pension male year pension retirement age femail year pension pensionsno average age given average pension course average people retire age earlier average later average age male female close statement public servant retire masse age patently false would interesting see median retirement age among public servant,1.0,15419335.0,2013.0,0,"Taxes, Pensions & Public Finances",1.0
2e3f05bb46fa482fb69db7631db8b9b6,dirtiest word english language entitlement,2.0,15419335.0,2013.0,28,"Canadian Culture, Language & Immigration Identity",0.0
9890e70ca65e4dac809335bee08683ba,know zhong qui various alias troll let look statement first unless public safety occupation military firefighter police officer airline pilot eligible retire age regardless number year service treasury board website year service eligible retire reduction second assuming correct maximum pension payable big leap know using benefit formula treasury board website assuming retired 2013 using relevant information canada revenue agency website ympe average earnings least formula pspp average last earnings average ympe year retirement preceding year plus average last earnings excess ympe get following know ympe year maximum pensionable earnings represents earnings employee employer make contribution canada pension plan year ympe2009 year year year part federal government think many people public service would average earnings excess per annum know common perception public servant overpaid think even vocal critic public service reasonably claim many people regular employment federal government earn excess per annum level pay would likely various department appointed position assistant deputy minister deputy minister,2.0,15419335.0,2013.0,0,"Taxes, Pensions & Public Finances",1.0
dcd999d81c45443ba26d3073444c1faa,according wente ipcc said current datasets indicate significant observed trend global tropical cyclone frequency past claim ipcc datasets correct ipcc data correct representative tropical cyclone frequency affected climate change close tautology since according ipcc changed far evidence climate change say man made global warming climate change evidence tropical cyclone frequency evidence whoever mckibben might think author argues since nature atmosphere cause storm including cyclone change atmosphere storm become frequent violent clearly invalid syllogism might climate change produce fewer less violent storm well violent storm might produce little significant difference depends climate atmosphere change real concern global climate change need focus one supported evidence,1.0,15420906.0,2013.0,8,Climate Change & CO2 Debate,0.3146217999931703
2159b781951949539728bcc6c185ec5a,mayor fordfor second time six month ask walk away elected position seek help family wife kid brother mom etc every day new revelation decent madness kid watching reason invited lead santa claus parade get help right thing day betty ford try make comeback private sector told stay away telecast santa claus parade sake kid biggest canadian politics need snow storm like get grip reality coke involved steven baird managing director street smart kidz canada,1.0,15429022.0,2013.0,12,"Healthcare System: Doctors, Hospitals & Patients",0.0
4ca02bc990364b18b5888b5ff82cfdd3,probe escort fitting view recent allegation,1.0,15429022.0,2013.0,35,Harper-era Conservatism & Government,0.0
1639acd5f25946fe8c485e62c4b35f24,continuing melodrama reveals municipal act glaring legislature fix stand member council could charged several count murder still forced take leave provided made bail could attend council meeting although important respect democracy individual responsible making critical decision relation major corporation must mentally fit focused order going contact amending legislation,1.0,15435340.0,2013.0,9,Political Scandal & Corruption (Senate/PMO),0.17214562513096401
76556120186a485caf60c653dd18d2c9,geez toronto international microscope sure cut disparaging alberta commentary late feeling rather upbeat mayor edmonton calgary talk damaging brand local national ford walked make sprinted path amusing pathetic please make stop,2.0,15435340.0,2013.0,24,Toronto Politics (Rob Ford / Mayor Drama),0.0
8fde18612f9f468e81caa4bee61723a1,christmas would without jewish songwriter composer lyricist wrote many successful popular song 20th century article hall jewish songwriter created christmas,1.0,15446274.0,2013.0,18,Israel–Palestine / Middle East Politics,0.0
